Texto;Label
"Huellas de las Memoria:  México busca a sus desaparecidos
9 de mayo, 19 hr  Casa Museo de la Memoria Indómita""! https://t.co/Lhujl3ViCY";no seleccionado
"Huellas de las Memoria:  México busca a sus desaparecidos
9 de mayo, 19 hr  Casa Museo de la Memoria Indómita/
 https://t.co/Lhujl3ViCY";no seleccionado
"La poesía es la memoria de la vida y los archivos son su lengua.
(octavio paz) https://t.co/3XWuvxbJwP https://t.co/SnGxhnQ4Uz";no seleccionado
"¿Sabes Algo de Mariana? Regresa a cartelera este Domingo a las 4PM 
En el Museo Casa De La Memoria Indómita... https://t.co/shzTgrGeKs";no seleccionado
BUENAS NOCHES AMIG@S OY DE MIS PASEITOS POR NUESTRA BELLA CORDOBS EN UNA CASA ARABE CON TRES PATIOS Y RICOS ARTESANOS;no seleccionado
"Hospedate en nuestro #hotelfloridainn y visita el Museo Casa de la Memoria.

Caminando por la Avenida La Playa... https://t.co/zeJcLOtcA3";no seleccionado
"RT Desinformemonos: Huellas de las Memoria:  México busca a sus desaparecidos
9 de mayo, 19 hr  Casa Museo de la M… https://t.co/Vjv9tvLiwe";no seleccionado
"💻 Conoce al matador @LuisMiguelC06 🇨🇴 
Fue el triunfador de la feria de Medellin 2016.
""Arte con Aroma Colombiano"" https://t.co/eaSZRVfDC6";no seleccionado
RT @hagalau: El próximo viernes llega #DévaVú a la @UdeA @UdeAcultura @AFMedellin Detalles aquí: https://t.co/j7MjauiuXa ¿Vamos? https://t.…;no seleccionado
🌹💎💖👼🏽 cuore mio #love #angelomio #mom #mommy #truelove #alwayswithmealwayswithyou #alwayswithme💗 #mamma #mamy #mamm… https://t.co/rZAMIGqxe0;no seleccionado
#Logros 14 Obras del proyecto #Viarte en exhibición en vías rápidas del país #LaPatriaNoSeRinde https://t.co/99JqvGvhUe;no seleccionado
@ElMundoEnFoto una invitación de @upbcolombia en sus #UPB80años https://t.co/xLuYcatGWx https://t.co/YiTQoOFRMC;no seleccionado
"@YuruparyMED @upbcolombia los invita a participar. Celebremos juntos #UPB80años 
https://t.co/xLuYcatGWx https://t.co/AEkYXq8oNx";no seleccionado
"Sara Devetak con i suoi prodotti a cormons per la Fieste da viarte
Sara v Krminu za praznik pomladi https://t.co/T0VNn4qndc";no seleccionado
"@BnbTyvarRoz Bravo #Mamm #Bigouden! Dans la trilogie #Bigoudène, ya la #Sirène, la #Noce &amp; les #Bigoud'up : https://t.co/714ChCmmcC #Nozvat.";no seleccionado
"Este Noche a las 6pm en Centro Colombo Americano ""Del Otro Lado: Mas Alle De La Pared! https://t.co/07GnibZR9n";no seleccionado
"Exposición ""Huellas de la Memoria"" Lunes 9 de mayo 19 Hrs Museo Casa de la Memoria Indómita Regina 66 @MarGzlezValen
https://t.co/38tHYExGs4";no seleccionado
"@TaliaOLee In honor of him, let's start a NEW hashtag. #MakeAMarxistMad #MAMM -&gt;&gt; @DCIAColby &lt;&lt;- @MAMA_rising";no seleccionado
((AL AIRE)) La comunidad se ve desde el Museo Casa de la Memoria #HolaDía https://t.co/8yhC9qXZOk;no seleccionado
OpelItalia: Chiamare aiuto con #OpelOnStar? Semplice. Un disegno da colorare lo spiega ai bimbi paola_trotta #Mamm… https://t.co/Z73kovQK4h;no seleccionado
"@MedellinJoven ¿se unen a esta convocatoria de @upbcolombia en #UPB80años?
¡Los esperamos!
https://t.co/xLuYcatGWx https://t.co/8VuQFSq6LY";no seleccionado
"@FicoGutierrez contamos con vos y los ciudadanos en 
el concurso de @upbcolombia #UPB80años 
https://t.co/xLuYcatGWx https://t.co/T6UkLEnUZn";no seleccionado
"@emisoraudea les quiero contar sobre esta convocatoria de @upbcolombia #UPB80años
https://t.co/xLuYcatGWx https://t.co/MU73VsvCT5";no seleccionado
"@mincultura ¿y si también leemos imágenes? Salón de Arte Fotográfico @upbcolombia #UPB80años
https://t.co/xLuYcatGWx https://t.co/WPFiE0K9nF";no seleccionado
@BibliotecaNalCo invitados a participar en Salón de Arte Fotográfico @upbcolombia #UPB80años https://t.co/xLuYcatGWx https://t.co/Tiqyoy8LZC;no seleccionado
El Museo Casa de la Memoria Indómita y el Círculo de Estudios Central les invitan el próximo lunes 9 de mayo, a... https://t.co/W54YN3RhTz;no seleccionado
Enano hermoso de mi vida #mamm #amoresdemami @baugerfc https://t.co/RjxB1IPTjF;no seleccionado
"""Huella de la memoria"" Seguiremos hasta encontrarlos
Museo Casa de la Memoria Indómita fotos/GuadalupeLópez https://t.co/CWEXnY53Zr";no seleccionado
"FESTA DE ""LA VIARTE"" 2016

Pre Viarte - sabato 21 maggio ore 10.30 
&gt;&gt; Cuciniamo con le erbe: corso di cucina con... https://t.co/EOlGOM5ind";no seleccionado
Sopravvissuta alla Viarte💪;no seleccionado
El Museo Casa de la Memoria Indómita les invita al concierto Fusión canción francesa y latin jazz. Hoy viernes 20... https://t.co/N0GWJxGgtq;no seleccionado
El Museo Casa de la Memoria Indómita y el Círculo de Estudios Central les invitan el próximo lunes 9 de mayo, a... https://t.co/JnUVDN1CxZ;no seleccionado
"MAMMÀ frequentemente mi fa ridere
ma spiss m fa pur DUSSCÀ 😂
La perdono sempre perché
per dire #MAMMÀ la bocca bacia due volte😜
#mammaday";no seleccionado
¿Que cojín escojo? #toogeek #starwarsweek #starwars @ Centro Cultural Colombo Americano - Cali |… https://t.co/VACYquga1q;no seleccionado
"@FotografiaPais y ¿qué tal sus maravillosas imágenes en este concurso? #UPB80años
https://t.co/xLuYcatGWx https://t.co/YuoEzDvNKu";no seleccionado
"@GenteEnFotos una convocatoria para gente de todo el planeta ¡Quiénes se animan?
https://t.co/xLuYcatGWx https://t.co/N0yOgniG5C";no seleccionado
"Presentación Platohedro 
Charla con ""Alex Correa"" 
13.05.16 / 19h #EntradaLibre https://t.co/UxUgY3Vufm";no seleccionado
@RevistaArcadia una invitación para todos sus seguidores #UPB80años https://t.co/xLuYcatGWx https://t.co/uuJnV13psJ;no seleccionado
#FrezeeNight riding on #Bike244 @EnCicla, from #MAMM til #PedroNelGomez. going out from @YuxiPacific to #MyHome. https://t.co/RCBWpCctld;no seleccionado
SPEECH 10th anniversary in MAMM, proud to see my photographs on exhibition! #speech #MAMM… https://t.co/8yqGBqGCCF;no seleccionado
Sony 4K HDR Camp, from BT2020 to SDR rec709 using Viarte proprietary automatic tone mapping https://t.co/040r5GDoTO https://t.co/oOwq2h41gJ;no seleccionado
RT @reporteratv: @IRAorg @Tkreativo  https://t.co/0fCv9v8eVN;no seleccionado
De una casa inglesa de dos plantas, pisos de pinotea, altillo vidriado frente al mar y tres patios, a terminar viviendo en un monoambiente.;no seleccionado
SIGO BUSCANDO DESAPARECID@S, PROTEGIENDO a los SIN VOZ y JUICIO a CORRUPT@S RT POR FAVOR  https://t.co/WiSalY5zNH;no seleccionado
"Arte Religioso Antiguo y Contemporáneo, C. C. Villanueva Locales: 132 y 123.
Medellin. Col
Jorge Janna. (034)5110959 https://t.co/Na8Lvr0zlU";no seleccionado
Viart in doi da #viarte;no seleccionado
"La fieste da viarte a Cormons.
Ci siete anche voi? Caricate nei commenti le vostre foto! https://t.co/UMvMFwZhmb";no seleccionado
@CasadelaMemoria  https://t.co/pHnZqVaUa5;no seleccionado
Los curadores de arte de Medellín hablan de su oficio https://t.co/z0IQxC0M01;no seleccionado
Huellas de la Memoria - Exposición Museo Casa De La Memoria Indómita del 9 de mayo al 26 de junio 2016 https://t.co/vTjZkI1rjB;no seleccionado
RT @autogestival: Huellas de la Memoria - Exposición Museo Casa De La Memoria Indómita del 9 de mayo al 26 de junio 2016 https://t.co/vTjZk…;no seleccionado
Hoy a disfrutar el centro. Estaremos con @ProyectoNN y Universidad Cooperativa compartiendo compartiendo en Córdova https://t.co/9IVOCmiCgp;no seleccionado
"Gutiérrez ""guti"" seguirá un año más con nosotros , jugador superclase en los campos y máximo artillero del equipo https://t.co/08Fn3yYJ2W";no seleccionado
Regreso a clase (@ Centro Colombo Americano in Bogotá, Distrito Capital) https://t.co/rHMRJniTUm;no seleccionado
Oh my god, best Italian restaurant I've ever been to!! Mammà in #Capri 💝 Thank you @gennarochef #mammàcapri Grace xx https://t.co/O0MDXPw91P;no seleccionado
#Logros 14 Obras del proyecto #Viarte en exhibición en vías rápidas del país. ¡Visitalas! https://t.co/rOVw0E54Kv;no seleccionado
"Tre ore di Viarte e Ciao&amp;Grazie https://t.co/KJwLeT16EC";no seleccionado
Darth Vader, Mara Jade y un Baby Yoda! #MT4WCali @ Centro Cultural Colombo Americano https://t.co/2DUQjeNTlJ;no seleccionado
"RT Desinformemonos: Huellas de las Memoria:  México busca a sus desaparecidos
9 de mayo, 19 hr  Casa Museo de la M… https://t.co/ONgHMrRhtD";no seleccionado
El Museo Casa de la Memoria Indómita y el Círculo de Estudios Central les invitan el próximo lunes 9 de mayo, a... https://t.co/jx3iOylhQa;no seleccionado
"""Stories from the Arctic Field"", 10:30, Room -2.16. I'll be talking about #MAMM comms https://t.co/eIUvpSJrXs #EGU16 #EGU16AS";no seleccionado
Sapori di Po Loco e Fieste da Viarte: con Onde Furlane la festa ha più gusto https://t.co/HRJQalvAlb https://t.co/t2CXRPDW8s;no seleccionado
FOTOJUEVES en el Centro Colombo Americano de Bogotá - https://t.co/tj0OunVaFQ https://t.co/tj0OunVaFQ;no seleccionado
"Exposición ""Huellas de la Memoria"" Lunes 9 de mayo 19 Hrs Museo Casa de la Memoria Indómita Regina 66
 https://t.co/ocYJlQ2pZW";no seleccionado
Thx @1ATD1 by https://t.co/qrcakVq1KF #cormons #viarte #vino #blackandwhite #sun by } rachele_simonit https://t.co/E1vPspSqJt;no seleccionado
Llaman a aportar al Museo Casa de la Memoria Indómita, Rosario Ibarra y Jorge Gálvez, director del Museo de la Me... https://t.co/eb0HdZt4cg;no seleccionado
"RT @Susymadrig: @time_linetv Invitación abierta, a propósito del tema del día. (Museo Casa de la Memoria)  Cll 51 # 36-66
Medellín. https:/…";no seleccionado
"RT @Desinformemonos: #HOY  ""No hubo tiempo para la tristeza""
Casa Museo de la Memoria Indómita, 7 de la tarde 
DesAgenda https://t.co/w48XT…";no seleccionado
"""Anche quando è dura non te ne vai
E anche con i denti combatterai
Sempre accanto a me non mi abbandonerai"" 💕
#mamm… https://t.co/WzgTKi236S";no seleccionado
Fieste da Viarte 2016 https://t.co/GwSv1NBytJ https://t.co/5bOqehKCJo;no seleccionado
71st Film of 2016: The Legend of the Swordsman. Fast-paced and super-fast-spinning wire action with a captivating story. #MAMM #ayearinfilm;no seleccionado
Casa de la memoria Kaji Tulam, un museo del que se sale con lágrimas y esperanza. https://t.co/1vYk3t6kg5;no seleccionado
Total XD @ Centro Cultural Colombo Americano Sede Del Sur https://t.co/vC3yre7j5l;no seleccionado
"Viarte 
#igersgo #vscocam #contestviarte2016 https://t.co/v5oZjirQTO https://t.co/G48IrdtUnU";no seleccionado
MEDELLIN DESIGN WEEK, FERIA DEL DISEÑO  https://t.co/cQF5zNQDZP;no seleccionado
Huellas de la Memoria - Exposición del 9 de mayo al 26 de junio 2016 19hrs Museo Casa De La Memoria Indómita https://t.co/eTYYdsEKXg;no seleccionado
#Agéndate / #CineClub ¡Hoy! 6:30 pm., en el Centro Colombo Americano de Cartagena sede Centro. ¡Entrada libre! https://t.co/a79n3WkLiM;no seleccionado
"CENTRO COLOMBO AMERICANO 
#Villavicencio https://t.co/AeTytHEEv3";no seleccionado
Mira mamá, hoy me llevé #LaContra ❤ https://t.co/O1WspS86Ri;no seleccionado
Igers siete pronti per la Viarte??? Domani dall'alba al tramonto i cortili della strada ch… https://t.co/MtmDdoM2wo https://t.co/3F7uRR9Wdx;no seleccionado
"RT @Villavoalreves: CENTRO COLOMBO AMERICANO 
#Villavicencio https://t.co/vZF2IAPgEu";no seleccionado
📷 #meetthecork il viaggio a La Viarte https://t.co/7WRWL4z3W8;no seleccionado
"Retweeted Orange Producers (@OrangeProducers):

Segundo día de rodaje para documental con #Mammút. #hannamammut... https://t.co/HQ6R9h9LCq";no seleccionado
"Alla donna più importante della nostra vita, gli auguri più sinceri e di cuore.
#graziemamma #festadellamamma #mamm… https://t.co/qNIbPQbTE7";no seleccionado
"RT @Somoselmedio: Exposición ""Huellas de la Memoria"" Lunes 9 de mayo 19 Hrs Museo Casa de la Memoria Indómita Regina 66
 https://t.co/ocYJl…";no seleccionado
Hay que dejar huellas imborrables al tiempo. https://t.co/DA4JANDYQi;no seleccionado
"Exposición ""Huellas de la Memoria"" Lunes 9 de mayo 19 Hrs Museo Casa de la Memoria Indómita… https://t.co/PPKHni1Slb";no seleccionado
Io a mia mamma ci voglio bene tutti i giorni,mica solo l'otto maggio #Mammà;no seleccionado
"Museo de la Casa de la Memoria Indómita los invita a la exposición ""Huellas de la Memoria"" del 9-mayo al 26 de junio https://t.co/tZl24h4VTo";no seleccionado
"""Con estos te han buscado"" #huellasdelamemoria #hastaencontrarlos @ Museo Casa De La Memoria… https://t.co/koZuO1yUTo";no seleccionado
Fieste da viarte 2016 – Cormons (GO)... #Poesia #IoLeggoPoesia https://t.co/gFXHVX8vMF;no seleccionado
Primer día de talleres de gaita, danza y percusión en el museo Casa de la memoria indómita. https://t.co/zfCjNCCDiV;no seleccionado
#recomendado  #MMÁS #mamm #ciudaddelrio #medellin #petfriendly #carnivorotrailer #bicifriendly… https://t.co/G7xI27OIo8;no seleccionado
#AWarmNightToRide #Bike1304 of @EnCicla, from #MAMM til #PedroNelGomez, going out from @YuxiPacific to #MyHome. https://t.co/Ep0oT5SNdL;no seleccionado
"Desde que el Comité ¡Eureka! planificó el Museo Casa de la Memoria Indómita (MuCMI) en Regina 66 Colonia Centro;... https://t.co/aUOETnQWvD";no seleccionado
@MedellinJoven #COL #Miércoles a las 4pm en @CasadelaMemoria / 5pm en @museodantioquia (#Ver). #Medellin #Arte  https://t.co/wApGFyKyjE;no seleccionado
Próximo sábado 14 de mayo. Del otro lado. Centro Colombo Americano de Soacha. Entrada libre. @ColomboBogota https://t.co/xW9PPwdZlU;no seleccionado
Estimados(as) mañana nos vemos en el Museo Casa de la Memoria Indómita para la inauguración de Huellas de la Memoria https://t.co/foJzO7oLK2;no seleccionado
"Aqui en el Museo Casa de la Memoria indómita..-
Un espacio para uni, organizar y recoradar a los desaparecidos... https://t.co/CxmM4QHD2g";no seleccionado
En minutos conéctate con #CulturaMDE y descubre los proyectos culturales y artísticos de Medellín. @Culturamde | https://t.co/tZqREMJGjq;no seleccionado
@IRAorg @Tkreativo  https://t.co/0fCv9v8eVN;no seleccionado
#AColdNightToRide #Bike1011 @EnCicla, from #MAMM til #PedroNelGomez, from @YuxiPacific to #MyHome 5,35Km in 30min https://t.co/JMuj0OssDm;no seleccionado
@GermanGarmendia y quiero tenerte en mi whatsAPP para en viarte mis videos de youtube poreso quiero tu numero de telefono maracamelo ya;no seleccionado
El arte de hacer radio por medio de la internet https://t.co/yuZryYTbUS vía @ELTIEMPO;no seleccionado
Созерцание... #mamm #МАММ https://t.co/tRZotoNq0I;no seleccionado
....and off we go to #Bogota ! #CPRSouthAmerica #CPR2016 #MAMM #MDE #curatorinresidence… https://t.co/9LV2bvsmf1;no seleccionado
Bastante seria Jajajajajaja @ Centro Cultural Colombo Americano Sede… https://t.co/fAB4TwOXOl;no seleccionado
Arte en Medellin.;no seleccionado
RT @rabbitspictures: Dom 22 Cormòns (GO) alla Fieste da Viarte con macchina fotografica e pellicole pronti a far ritratti #ilford #rollei h…;no seleccionado
RT @CubaArchive: Rafael Campos Gutiérrez April 18 1961 Las Villas #Cuba Combat Fatality #CubaArchive #ArchivoCuba https://t.co/clR7VeAKxX;no seleccionado
#SiHuboGenocidio @ Museo Casa De La Memoria Guatemala https://t.co/3VFPx5N4LY;no seleccionado
James Redford está en  Hoy martes 10 de mayo, a las 5:20 en el Centro Colombo Americano, de Bogotá. y proyectara https://t.co/YVtU8NfWZH;no seleccionado
"RT @ievamarta: Kolektīvā darba telpa vecākiem, Rīgā
https://t.co/DNo7gVSAUL
 #māniņklubs #mammāmuntētiem #mansmazias #mazulis #biznesavecāki";no seleccionado
Fieste da viarte 2016 – Cormons (GO)... #Poesia #IoLeggoPoesia https://t.co/GllAPPC9yd;no seleccionado
"Siete pronti per La Viarte??????
#turismofvg #friuli #vinitaly #cormons #collio #vinitaly2016 #visitcormons https://t.co/yIGh2YOzCV";no seleccionado
Todo se resumen en resiliencia y mi país lo es. @ Museo Casa de la Memoria https://t.co/WBIdnSovPW;no seleccionado
"Les esperamos el 9 mayo a la inauguración de ""Huellas de la memoria"" en el Museo casa de la memoria indómita https://t.co/O4FsYv21C6";no seleccionado
Добавлен новый сайт https://t.co/3p2gwcFZq9 #SEO #СЕО https://t.co/HmxZB7Tn9O;no seleccionado
"Recuperate tutte le materie il giorno prima della viarte---&gt;torno rotolando dal Quarin";no seleccionado
@y_palmira hola k tal podemos en viarte un md;no seleccionado
"Se presenta ""Huellas de la Memoria"" en el Museo Casa de la Memoria Indómita. @chevukkelevra https://t.co/5ccwWzAeVv";no seleccionado
"Exposición ""Huellas de la Memoria"" 
9 de mayo 2016
Museo Casa de la Memoria Indómita https://t.co/jpUvOi7m2d";no seleccionado
Tantissima gente alla Fiesta da #Viarte. Un'ottima occasione per visitare una piccola perla del #Friuli: #Cormons. https://t.co/MDFJhxgyPl;no seleccionado
Tantissima gente oggi alla Fieste da #Viarte. Un'ottima occasione per visitare #Cormons, piccola perla del #Friuli. https://t.co/wbBFf6bSiR;no seleccionado
madonna alla viarte c'era pien di gente e ho camminato un casino;no seleccionado
El Museo Casa de la Memoria Indómita les invita al concierto Fusión canción francesa y latin jazz. El viernes 20... https://t.co/wCXk9XeuQv;no seleccionado
Un buen fin de semana, arte y ocio, que descansen.Maestro: NYEPES #medellin #milnueve32 #art https://t.co/mhbYF8A2uQ;no seleccionado
Resina Dammar. Sólo en MILNUEVE32 Tienda de Arte - Café - Galería #arte #milnueve32 #resina #Medellin https://t.co/jkN1PbQrKk;no seleccionado
@rgomez68 Recuerdo con cariño la época de Tomás Campos, Melvin Brown, Gutiérrez y Juan Carlos Cacho…;no seleccionado
RT @Sebasdebelal_99: @MariCarmenMusic me hubiese gustado acompañarte. En proximos eventos, puedo ir contigo? Esta noche y Medellin, q sigas…;no seleccionado
"RT @Thrixal: @mincultura ¿y si también leemos imágenes? Salón de Arte Fotográfico @upbcolombia #UPB80años
https://t.co/xLuYcatGWx https://t…";no seleccionado
A 32 años de la desaparición forzada del poeta Luis Lion, su recuerdo vive en nuestra memoria. Visite su casa museo en San Juan del Obispo;no seleccionado
"Transmisión en vivo de la Exposición ""Huellas de la Memoria"" en el Museo Casa de la Memoria Indómita

▶ https://t.co/pq3kZ4Lyth";no seleccionado
Museo Casa de la Memoria Indómita, Martes 26, 18:00. (Regina 66, entre 5 de Febrero y 20 de Noviembre, Centro... https://t.co/hzjlDgAq6D;no seleccionado
I'm at Centro Colombo Americano in Bogotá, Distrito Capital w/ @arciniegaas https://t.co/1QvcsMy9pi;no seleccionado
#MAMM #ночьвмузее2016 @ Multimedia Art Museum, Moscow https://t.co/VdTpvsKli4;no seleccionado
"01' Tapa Campos, Gutiérrez cambia de pie e intenta rematar
#AUR 0 - 0 #UNI";no seleccionado
"RT @rzneas: #BogotaMejorSinToreo 

Imagen de protesta #antitaurina  Medellin.

¡ Esto si es Arte ¡ https://t.co/xIL4PyapC2";no seleccionado
RT @Lovemerida: @ralebace @nellydelatorre Sí tenemos un museo, se llama Casa de  la Memoria y está en la zona 1 https://t.co/kBleYlCbfD;no seleccionado
Lo irracional del arte y del erotismo Luis Caballero  HOY en Jazzeros 10pm https://t.co/gNG06oh0mB @unradiomedellin https://t.co/HK6Y0T4K4v;no seleccionado
Doing an olfactory workshop today @ 2pm @platohedro! Vamos! #ApocalypseProject #UrbanHarvest #ClimateChange #sciart https://t.co/shTy14PJ0r;no seleccionado
RT @Telemedellin: ((Al Aire)) #CulturaMDE con el panorama del arte y la cultura en Medellín ¡Conéctate! https://t.co/Dzz8ewQmse https://t.c…;no seleccionado
"#BogotaMejorSinToreo 

Imagen de protesta #antitaurina  Medellin.

¡ Esto si es Arte ¡ https://t.co/xIL4PyapC2";no seleccionado
Doing an olfactory workshop today at 2 pm in Platohedro! Loads of writing, designing, emailing,… https://t.co/cMXKBq4wbg;no seleccionado
makasipol para sa first day #mamm 😂😂 eray agad ako non. hahahaha;no seleccionado
entns teniamos unos re patios.y ella pasaba tod el tiempo a mi casa ( tres añs teniamos? #NoNosRendimosGravanoAPolka https://t.co/p6EUT7o2OU;no seleccionado
"GENERAL MENDIETA
Encuentro Comunicación y paz
Museo Casa de la Memoria
""Garantías de no repetición""
""Doy gracias... https://t.co/niXOhzr8Nh";no seleccionado
Nos vemos mañana 15 de junio a las 19:00 horas en el Museo Casa de la Memoria Indómita para la inauguración de la... https://t.co/vQpArcU3sE;no seleccionado
@ralebace @nellydelatorre Sí tenemos un museo, se llama Casa de  la Memoria y está en la zona 1 https://t.co/kBleYlCbfD;no seleccionado
RT @cmuga: #TerceraB 1T terminado en Curacavi. Gana el local por 4-0 a Campos de Batalla (3 de Camilo Gutiérrez y uno de Matías Toro). radi…;no seleccionado
"Cra.38 # 33B- 26 El Barzal. Villavicencio-Meta
CENTRO COLOMBO AMERICANO https://t.co/iZUfQIE7FV";no seleccionado
RT @luisyepesb: Tejidos por la memoria y la vida, Museo Casa de la Memoria, #Medellín https://t.co/NSSeBFFGug;no seleccionado
"RT @wmazariegosl1: Aquí se llama Casa d la Memoria y está en Centro Histórico; hay otro en el Convento de Rabinal. Guatemala recuerda. http…";no seleccionado
"Otaku Noveno Arte Medellin  cesar César Ramirez Leguizamón star words Ventas Variadas Medellin
Animeid Medellin... https://t.co/HvQBqj8Xn0";no seleccionado
#TerceraB 1T terminado en Curacavi. Gana el local por 4-0 a Campos de Batalla (3 de Camilo Gutiérrez y uno de Matías Toro). radiopuangue.cl;no seleccionado
Felicitaciones gran triunfo @GolazoRSB @rsbchile https://t.co/VSpSsRaoar;no seleccionado
@ldager  https://t.co/LDISSVYIqp;no seleccionado
¡Última semana de matrículas para el curso vacacional! Vamos a aprender inglés con el Centro Colombo Americano... https://t.co/KktsQddw4f;no seleccionado
RT @nataliavelezs: @luisyepesb Platohedro, un motor de Buenos Aires.;no seleccionado
🎨 Buena semana para todos!!! Estamos listos para servirle📌 #art #artmedellin #artemedellin #Galeria Artista: NYEPES https://t.co/WJOIfPH6OP;no seleccionado
"#TerceraB Curacaví FC 6-Campos Batalla 0 
Camilo Gutiérrez (3), Matías Toro (2) y Camilo Salazar. https://t.co/aO2peNTkee";no seleccionado
"Inauguración de la exposición fotográfica ""Por Ayotzinapa. Muestras del descontento social"". https://t.co/O156ajMW9P";no seleccionado
En estas vacaciones vamos a aprender inglés con el Centro Colombo Americano Bucaramanga… https://t.co/fcBZHLo6t9;no seleccionado
Viartes Tienda o Viarte Cuero y Diseño es una marca paisa que nació en el 2.007 sin presupuesto alguno, ha... https://t.co/Z8QyKpL3yE;no seleccionado
En Medellín ¿Dónde queda el museo casa de la memoria?;no seleccionado
#EnEsteMomento limpieza de obra viarte en el distribuidor Altamira #PlanDeMantenimientoVial https://t.co/KByV3ksEvB;no seleccionado
@FachoSantosC jajaja segun esto los sicarios de medellin deberian ser artistas ya que el matar es un arte??;no seleccionado
Esta tarde descubre junto a @RAMIROMENESES el panorama de la cultura y el arte en Medellín con #CulturaMDE | https://t.co/cmnYZmHw9V;no seleccionado
Expo de Guache en el Centro Colombo Americano, Bogotá (Hasta el 30 de junio) https://t.co/R3uc3erxMw;no seleccionado
"HOY #Medellin ¿Por qué no le das una oportunidad al arte? #VanGoghAlive 

INFO #TuBoleta   https://t.co/lnWZ5hPtkL https://t.co/f7HiQf0eLG";no seleccionado
@luisyepesb Platohedro, un motor de Buenos Aires.;no seleccionado
"@sergiorestrepoj --&gt; Museo de Antioquia, Ed. Henry, ni idea el de cabinas.. Museo Casa de la Memoria, La Pascasia? Pequeño teatro.. no sé +";no seleccionado
"RT @viajeapie: @sergiorestrepoj --&gt; Museo de Antioquia, Ed. Henry, ni idea el de cabinas.. Museo Casa de la Memoria, La Pascasia? Pequeño t…";no seleccionado
Platohedro turned into a perfumery today! Yay smells and science! #ApocalypseProject… https://t.co/4gG0DKblqi;no seleccionado
RT @catherineyoung: Platohedro turned into a perfumery today! Yay smells and science! #ApocalypseProject… https://t.co/4gG0DKblqi;no seleccionado
"El Museo Casa de la Memoria en #Medellín presenta la exposición ""Niñez: Entre el conflicto y la esperanza"" https://t.co/OOTaoXPDvG @ELTIEMPO";no seleccionado
RT @Telemedellin: Esta tarde descubre junto a @RAMIROMENESES el panorama de la cultura y el arte en Medellín con #CulturaMDE | https://t.co…;no seleccionado
"HOY #Medellin ¿Por qué no le das una oportunidad al arte? #VanGoghAlive 

INFO #TuBoleta   https://t.co/RQ6KONd4Le …";no seleccionado
"Lo mejor en Arte Religioso! 
Almacenes Jorge Janna.
Locales 123, 131 y 202.
C. C. Villanueva. Medellin. https://t.co/0QImTw58dq";no seleccionado
"RT @TuBoletaNews: HOY #Medellin ¿Por qué no le das una oportunidad al arte? #VanGoghAlive 

INFO #TuBoleta   https://t.co/lnWZ5hPtkL https:…";no seleccionado
☕ Para el #café de la mañana...Carrera 43D # 11A-31. Manila. Medellin. #arte #tiendadearte #artemedellin  🎨📌 https://t.co/3BCslh77Gk;no seleccionado
Platohedro turned into a perfumery today! Yay science! #ApocalypseProject #UrbanHarvest #ClimateChange #sciart https://t.co/F5xKI7XSJi;no seleccionado
Nos vemos mañana 15 de junio a las 19:00 horas en el Museo Casa de la Memoria Indómita para la inauguración de la... https://t.co/OV3k5PDqg6;no seleccionado
"Aquí se llama Casa d la Memoria y está en Centro Histórico; hay otro en el Convento de Rabinal. Guatemala recuerda. https://t.co/lUS8VgPOLN";no seleccionado
Today the Platohedro director took us to Cannalivio, a place that grows and researches medical… https://t.co/T5JRz2rJT8;no seleccionado
((Al Aire)) #CulturaMDE con el panorama del arte y la cultura en Medellín ¡Conéctate! https://t.co/Dzz8ewQmse https://t.co/wGrSCcr6z0;no seleccionado
Domingos 12PM #Medellin Aprendiendo el arte de la meditación, Cra 81 B Nº 49-75- 264 71 99 https://t.co/bNu3y9eFKe;no seleccionado
Metros de #Arte 📷 #exposicion fotográfica en el metro de #Medellin @upbcolombia https://t.co/9atTVT6Fut https://t.co/1nSrJtYGw2;no seleccionado
RT @CarrerasCO: Metros de #Arte 📷 #exposicion fotográfica en el metro de #Medellin @upbcolombia https://t.co/9atTVT6Fut https://t.co/1nSrJt…;no seleccionado
RT @jazzero: Lo irracional del arte y del erotismo Luis Caballero  HOY en Jazzeros 10pm https://t.co/gNG06oh0mB @unradiomedellin https://t.…;no seleccionado
